CustomerID,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Cluster,Segment
13627,59,5,1638.47,4.0943445622221,1.791759469228055,7.402128297855622,1,Loyal Customers
13629,23,11,7792.36,3.1780538303479458,2.4849066497880004,8.961027368080067,3,Champions
13630,5,7,2031.78,1.791759469228055,2.0794415416798357,7.617159593311352,3,Champions
13631,100,11,3070.42,4.61512051684126,2.4849066497880004,8.029895274358873,1,Loyal Customers
13632,25,5,2121.27,3.258096538021482,1.791759469228055,7.660241549534091,1,Loyal Customers
13634,33,5,1575.16,3.5263605246161616,1.791759469228055,7.362746788107369,1,Loyal Customers
13635,68,1,1071.03,4.23410650459726,0.6931471805599453,6.977309326313799,1,Loyal Customers
13636,37,5,949.12,3.6375861597263857,1.791759469228055,6.856588292406893,1,Loyal Customers
13637,52,3,810.5,3.970291913552122,1.3862943611198906,6.698884386954646,1,Loyal Customers
13638,16,1,122.64,2.833213344056216,0.6931471805599453,4.817374117263916,2,At-Risk
13639,74,1,1033.34,4.31748811353631,0.6931471805599453,6.941518821134943,1,Loyal Customers
13642,216,1,354.8,5.37989735354046,0.6931471805599453,5.874368775231734,0,Lost/Hibernating
13643,31,3,519.44,3.4657359027997265,1.3862943611198906,6.254674607635275,2,At-Risk
13644,16,4,2624.26,2.833213344056216,1.6094379124341003,7.87293521773988,1,Loyal Customers
13645,120,1,252.1,4.795790545596741,0.6931471805599453,5.533784667551078,0,Lost/Hibernating
13647,10,4,1678.1200000000001,2.3978952727983707,1.6094379124341003,7.426025125637361,3,Champions
13649,257,2,346.6,5.552959584921617,1.0986122886681098,5.851052393391237,0,Lost/Hibernating
13650,17,6,1836.34,2.8903717578961645,1.9459101490553132,7.516074152465826,3,Champions
13651,35,2,94.2,3.58351893845611,1.0986122886681098,4.55597994179732,2,At-Risk
13652,46,3,1095.08,3.8501476017100584,1.3862943611198906,6.999495457544853,1,Loyal Customers
13654,43,6,2707.33,3.784189633918261,1.9459101490553132,7.90408748775984,1,Loyal Customers
13655,114,2,932.97,4.74493212836325,1.0986122886681098,6.83944431779864,1,Loyal Customers
13656,165,2,379.65,5.111987788356544,1.0986122886681098,5.941880317752221,0,Lost/Hibernating
13657,11,2,382.14,2.4849066497880004,1.0986122886681098,5.948400457636955,2,At-Risk
13658,10,5,2639.17,2.3978952727983707,1.791759469228055,7.878598588006555,3,Champions
13659,206,2,1573.2,5.332718793265369,1.0986122886681098,7.36150248570835,1,Loyal Customers
13662,86,3,897.76,4.465908118654584,1.3862943611198906,6.80101603553803,1,Loyal Customers
13663,179,1,189.47,5.19295685089021,0.6931471805599453,5.249494701850468,0,Lost/Hibernating
13666,60,3,84.65,4.110873864173311,1.3862943611198906,4.450269224770129,0,Lost/Hibernating
13667,149,1,305.02,5.0106352940962555,0.6931471805599453,5.723650459293667,0,Lost/Hibernating
13668,3,21,6363.59,1.3862943611198906,3.091042453358316,8.758505094148523,3,Champions
13669,51,2,218.55,3.9512437185814275,1.0986122886681098,5.391579997007726,0,Lost/Hibernating
13670,75,1,349.7,4.330733340286331,0.6931471805599453,5.859931157146132,0,Lost/Hibernating
13672,301,2,186.39000000000001,5.71042701737487,1.0986122886681098,5.233192006587575,0,Lost/Hibernating
13673,19,2,396.92,2.995732273553991,1.0986122886681098,5.986250980055095,2,At-Risk
13675,151,2,486.82000000000005,5.0238805208462765,1.0986122886681098,6.189946485351331,0,Lost/Hibernating
13678,152,1,232.6,5.030437921392435,0.6931471805599453,5.453610250954072,0,Lost/Hibernating
13680,1,4,3722.42,0.6931471805599453,1.6094379124341003,8.22239787975808,3,Champions
13681,18,4,827.83,2.9444389791664403,1.6094379124341003,6.720015067761323,1,Loyal Customers
13682,187,1,59.5,5.236441962829949,0.6931471805599453,4.102643365036796,0,Lost/Hibernating
13684,286,1,67.23,5.659482215759621,0.6931471805599453,4.222884350827332,0,Lost/Hibernating
13685,3,7,3119.44,1.3862943611198906,2.0794415416798357,8.045729296501372,3,Champions
13686,183,1,72.0,5.214935757608986,0.6931471805599453,4.290459441148391,0,Lost/Hibernating
13689,63,1,910.0,4.1588830833596715,0.6931471805599453,6.814542897259958,0,Lost/Hibernating
13690,59,1,172.25,4.0943445622221,0.6931471805599453,5.1547356380700124,0,Lost/Hibernating
13692,25,3,1488.32,3.258096538021482,1.3862943611198906,7.30607491892943,1,Loyal Customers
13695,31,15,2504.13,3.4657359027997265,2.772588722239781,7.826095908379989,3,Champions
13697,39,1,151.29999999999998,3.6888794541139363,0.6931471805599453,5.025852259901116,0,Lost/Hibernating
13699,155,1,308.58000000000004,5.049856007249537,0.6931471805599453,5.735216540145732,0,Lost/Hibernating
13700,26,10,2265.12,3.295836866004329,2.3978952727983707,7.725824396937778,3,Champions
13703,318,1,99.5,5.765191102784844,0.6931471805599453,4.61015772749913,0,Lost/Hibernating
13704,5,9,2308.06,1.791759469228055,2.302585092994046,7.744595794291895,3,Champions
13705,8,3,711.86,2.1972245773362196,1.3862943611198906,6.569285047698251,2,At-Risk
13706,303,1,330.79,5.717027701406222,0.6931471805599453,5.8045022386644325,0,Lost/Hibernating
13707,267,2,806.41,5.5909869805108565,1.0986122886681098,6.693831593776871,0,Lost/Hibernating
13708,271,1,296.88,5.605802066295998,0.6931471805599453,5.696690720842445,0,Lost/Hibernating
13709,4,13,6328.05,1.6094379124341003,2.6390573296152584,8.752905424886302,3,Champions
13710,32,1,180.48,3.4965075614664802,0.6931471805599453,5.201145454795763,2,At-Risk
13711,219,2,252.06,5.393627546352362,1.0986122886681098,5.5336266147611175,0,Lost/Hibernating
13712,247,1,228.84,5.5134287461649825,0.6931471805599453,5.437383414671034,0,Lost/Hibernating
13715,281,5,1079.34,5.641907070938114,1.791759469228055,6.985031085389294,1,Loyal Customers
13716,269,1,138.28,5.598421958998375,0.6931471805599453,4.936486295459933,0,Lost/Hibernating
13717,32,6,1445.01,3.4965075614664802,1.9459101490553132,7.276563318324119,1,Loyal Customers
13718,246,2,306.55,5.5093883366279774,1.0986122886681098,5.728637675654378,0,Lost/Hibernating
13719,15,5,1041.68,2.772588722239781,1.791759469228055,6.949549600639115,1,Loyal Customers
13720,117,4,799.9,4.770684624465665,1.6094379124341003,6.685736095329637,1,Loyal Customers
13721,36,1,524.14,3.6109179126442243,0.6931471805599453,6.263664893709055,2,At-Risk
13722,132,3,2375.41,4.890349128221754,1.3862943611198906,7.773346224518516,1,Loyal Customers
13723,217,1,199.85000000000002,5.384495062789089,0.6931471805599453,5.302558360805292,0,Lost/Hibernating
13725,50,8,1980.56,3.9318256327243257,2.1972245773362196,7.5916396922628975,1,Loyal Customers
13726,39,2,1079.6599999999999,3.6888794541139363,1.0986122886681098,6.985327244577021,1,Loyal Customers
13727,29,2,333.48,3.4011973816621555,1.0986122886681098,5.81257708704831,2,At-Risk
13728,37,6,1016.14,3.6375861597263857,1.9459101490553132,6.924750046357999,1,Loyal Customers
13730,136,2,752.6,4.919980925828125,1.0986122886681098,6.624861723262153,1,Loyal Customers
13731,219,2,610.59,5.393627546352362,1.0986122886681098,6.416062123365316,0,Lost/Hibernating
13732,28,1,491.86,3.367295829986474,0.6931471805599453,6.200225158054739,2,At-Risk
13735,25,4,2885.2400000000002,3.258096538021482,1.6094379124341003,7.967709895959368,1,Loyal Customers
13736,5,2,731.9,1.791759469228055,1.0986122886681098,6.597009266931805,2,At-Risk
13737,200,1,339.59999999999997,5.303304908059076,0.6931471805599453,5.830708768228588,0,Lost/Hibernating
13739,18,1,216.9,2.9444389791664403,0.6931471805599453,5.384036241950574,2,At-Risk
13740,241,1,350.75,5.488937726156687,0.6931471805599453,5.862920695994498,0,Lost/Hibernating
13741,72,3,668.4300000000001,4.290459441148391,1.3862943611198906,6.50642660402637,1,Loyal Customers
13742,17,12,3131.02,2.8903717578961645,2.5649493574615367,8.049433442786347,3,Champions
13743,3,7,1341.6,1.3862943611198906,2.0794415416798357,7.2023633115046515,3,Champions
13744,95,2,1156.36,4.564348191467836,1.0986122886681098,7.053896828321335,1,Loyal Customers
13745,162,1,300.04,5.093750200806762,0.6931471805599453,5.707243146285182,0,Lost/Hibernating
13747,374,1,79.6,5.926926025970411,0.6931471805599453,4.389498649512583,0,Lost/Hibernating
13748,96,5,948.25,4.574710978503383,1.791759469228055,6.855672199111912,1,Loyal Customers
13750,54,5,1647.26,4.007333185232471,1.791759469228055,7.407475465015805,1,Loyal Customers
13751,288,1,296.25,5.666426688112432,0.6931471805599453,5.694573535570891,0,Lost/Hibernating
13752,124,6,1186.28,4.8283137373023015,1.9459101490553132,7.0794202555875625,1,Loyal Customers
13753,288,1,741.26,5.666426688112432,0.6931471805599453,6.609699586102796,0,Lost/Hibernating
13754,152,2,282.59999999999997,5.030437921392435,1.0986122886681098,5.647564794657972,0,Lost/Hibernating
13755,4,9,2161.35,1.6094379124341003,2.302585092994046,7.67895087223838,3,Champions
13756,2,14,5189.52,1.0986122886681098,2.70805020110221,8.55458916381921,3,Champions
13758,12,7,3190.55,2.5649493574615367,2.0794415416798357,8.068261971187837,3,Champions
13759,33,2,659.4100000000001,3.5263605246161616,1.0986122886681098,6.492860854269306,2,At-Risk
13760,54,2,286.79,4.007333185232471,1.0986122886681098,5.662231047497966,0,Lost/Hibernating
13761,50,2,1070.65,3.9318256327243257,1.0986122886681098,6.976954795783142,1,Loyal Customers
13762,219,1,306.72,5.393627546352362,0.6931471805599453,5.729190278590734,0,Lost/Hibernating
13763,63,1,1714.96,4.1588830833596715,0.6931471805599453,7.447727969752915,1,Loyal Customers
13764,71,3,1521.76,4.276666119016055,1.3862943611198906,7.328279756761194,1,Loyal Customers
13767,2,37,17220.36,1.0986122886681098,3.6375861597263857,9.753905752795765,3,Champions
13769,2,10,2796.51,1.0986122886681098,2.3978952727983707,7.936485014799888,3,Champions
13771,64,4,2634.45,4.174387269895637,1.6094379124341003,7.876809224383177,1,Loyal Customers
13772,34,3,1132.13,3.5553480614894135,1.3862943611198906,7.032738994075221,1,Loyal Customers
13774,82,1,345.0,4.418840607796598,0.6931471805599453,5.846438775057725,0,Lost/Hibernating
13778,103,1,178.7,4.6443908991413725,0.6931471805599453,5.191288793789513,0,Lost/Hibernating
13780,7,2,360.01,2.0794415416798357,1.0986122886681098,5.888905658780245,2,At-Risk
13781,251,1,127.84,5.529429087511423,0.6931471805599453,4.858571324462998,0,Lost/Hibernating
13782,13,6,912.0,2.6390573296152584,1.9459101490553132,6.816735880594968,3,Champions
13784,10,11,2462.79,2.3978952727983707,2.4849066497880004,7.809456093748633,3,Champions
13786,367,1,230.39999999999998,5.908082938168931,0.6931471805599453,5.444147814759576,0,Lost/Hibernating
13787,76,2,309.04,4.343805421853684,1.0986122886681098,5.736701321413311,0,Lost/Hibernating
13790,4,1,348.8,1.6094379124341003,0.6931471805599453,5.857361562584502,2,At-Risk
13791,128,2,1516.0,4.859812404361672,1.0986122886681098,7.324489979348532,1,Loyal Customers
13792,66,2,195.55,4.204692619390966,1.0986122886681098,5.280916851867869,0,Lost/Hibernating
13799,117,2,688.86,4.770684624465665,1.0986122886681098,6.5364886784538845,1,Loyal Customers
13800,310,1,558.32,5.739792912179234,0.6931471805599453,6.32672176017265,0,Lost/Hibernating
13801,67,1,324.8,4.219507705176107,0.6931471805599453,5.786283696167945,0,Lost/Hibernating
13802,139,3,4599.42,4.941642422609304,1.3862943611198906,8.433902882657025,1,Loyal Customers
13803,255,1,277.07,5.545177444479562,0.6931471805599453,5.627872880555851,0,Lost/Hibernating
13804,31,7,2635.79,3.4657359027997265,2.0794415416798357,7.8773175472322325,3,Champions
13805,52,2,924.6,3.970291913552122,1.0986122886681098,6.830442175879467,1,Loyal Customers
13806,64,1,256.38,4.174387269895637,0.6931471805599453,5.550553592065519,0,Lost/Hibernating
13807,367,1,112.6,5.908082938168931,0.6931471805599453,4.732683506287051,0,Lost/Hibernating
13808,6,5,1747.66,1.9459101490553132,1.791759469228055,7.466605059322925,3,Champions
13809,305,1,155.05,5.723585101952381,0.6931471805599453,5.0501764687167885,0,Lost/Hibernating
13810,29,3,1499.01,3.4011973816621555,1.3862943611198906,7.313227053734746,1,Loyal Customers
13811,184,3,814.5,5.220355825078324,1.3862943611198906,6.703801422061068,1,Loyal Customers
13812,42,3,539.0,3.7612001156935624,1.3862943611198906,6.29156913955832,1,Loyal Customers
13813,40,4,1366.8600000000001,3.713572066704308,1.6094379124341003,7.221002753764198,1,Loyal Customers
13814,92,2,1579.12,4.532599493153256,1.0986122886681098,7.365256072504094,1,Loyal Customers
13815,22,4,4027.36,3.1354942159291497,1.6094379124341003,8.301114624224146,1,Loyal Customers
13816,24,2,571.6700000000001,3.2188758248682006,1.0986122886681098,6.3503096345809205,2,At-Risk
13817,29,2,382.98,3.4011973816621555,1.0986122886681098,5.950590467898009,2,At-Risk
13819,302,3,1140.35,5.713732805509369,1.3862943611198906,7.039967051290641,1,Loyal Customers
13821,145,2,385.64,4.983606621708336,1.0986122886681098,5.957494027536828,0,Lost/Hibernating
13822,6,2,632.0,1.9459101490553132,1.0986122886681098,6.450470422144176,2,At-Risk
13823,19,2,957.66,2.995732273553991,1.0986122886681098,6.865536476045727,2,At-Risk
13824,33,5,1698.94,3.5263605246161616,1.791759469228055,7.438348235303808,1,Loyal Customers
13826,176,1,189.5,5.176149732573829,0.6931471805599453,5.249652194566756,0,Lost/Hibernating
13827,58,3,412.05,4.07753744390572,1.3862943611198906,6.023568651008515,1,Loyal Customers
13828,22,1,209.49,3.1354942159291497,0.6931471805599453,5.349438146055751,2,At-Risk
13831,16,6,2202.99,2.833213344056216,1.9459101490553132,7.69802463305743,3,Champions
13832,19,1,52.199999999999996,2.995732273553991,0.6931471805599453,3.9740583963475986,2,At-Risk
13833,159,1,384.8,5.075173815233827,0.6931471805599453,5.955319100471629,0,Lost/Hibernating
13835,25,4,834.57,3.258096538021482,1.6094379124341003,6.728114126692287,1,Loyal Customers
13837,212,2,271.24,5.3612921657094255,1.0986122886681098,5.606684030192651,0,Lost/Hibernating
13838,6,4,691.73,1.9459101490553132,1.6094379124341003,6.540640312882445,2,At-Risk
13841,253,1,85.0,5.537334267018537,0.6931471805599453,4.454347296253507,0,Lost/Hibernating
13842,59,9,3385.62,4.0943445622221,2.302585092994046,8.127587652841866,3,Champions
13844,11,1,361.62,2.4849066497880004,0.6931471805599453,5.893355453997663,2,At-Risk
13845,65,1,312.98,4.189654742026425,0.6931471805599453,5.749329289612172,0,Lost/Hibernating
13846,25,3,865.0600000000001,3.258096538021482,1.3862943611198906,6.763954190227071,1,Loyal Customers
13848,92,3,1255.0,4.532599493153256,1.3862943611198906,7.135687347028144,1,Loyal Customers
13849,52,2,1537.95,3.970291913552122,1.0986122886681098,7.338855644682132,1,Loyal Customers
13850,129,1,1595.48,4.867534450455582,0.6931471805599453,7.375556484672672,1,Loyal Customers
13851,96,3,2651.46,4.574710978503383,1.3862943611198906,7.883242790261331,1,Loyal Customers
13853,57,1,1090.14,4.060443010546419,0.6931471805599453,6.994978300240205,1,Loyal Customers
13854,9,25,8109.5199999999995,2.302585092994046,3.258096538021482,9.000917263426343,3,Champions
13856,169,3,388.5,5.135798437050262,1.3862943611198906,5.964863865310803,0,Lost/Hibernating
13858,57,1,216.17,4.060443010546419,0.6931471805599453,5.38068045697316,0,Lost/Hibernating
13859,326,1,201.16,5.7899601708972535,0.6931471805599453,5.309059463079938,0,Lost/Hibernating
13860,1,5,1245.9,0.6931471805599453,1.791759469228055,7.1284157500025405,3,Champions
13862,18,8,2209.36,2.9444389791664403,2.1972245773362196,7.700910677173299,3,Champions
13863,248,1,305.78,5.517452896464707,0.6931471805599453,5.726130878319963,0,Lost/Hibernating
13865,58,4,501.56,4.07753744390572,1.6094379124341003,6.219715035790337,1,Loyal Customers
13866,74,1,145.67000000000002,4.31748811353631,0.6931471805599453,4.988185165258664,0,Lost/Hibernating
13867,31,3,1015.29,3.4657359027997265,1.3862943611198906,6.923914020481024,1,Loyal Customers
13868,7,2,3192.54,2.0794415416798357,1.0986122886681098,8.068885298365506,2,At-Risk
13869,123,4,3104.95,4.820281565605037,1.6094379124341003,8.04107490570398,1,Loyal Customers
13870,2,8,2770.94,1.0986122886681098,2.1972245773362196,7.927302715053892,3,Champions
13871,23,13,6403.25,3.1780538303479458,2.6390573296152584,8.764717111455825,3,Champions
13873,120,3,389.6,4.795790545596741,1.3862943611198906,5.967684018442578,0,Lost/Hibernating
13874,358,1,540.45,5.883322388488279,0.6931471805599453,6.294250726074389,0,Lost/Hibernating
13875,54,5,1786.79,4.007333185232471,1.791759469228055,7.488735499171278,1,Loyal Customers
13876,64,1,122.7,4.174387269895637,0.6931471805599453,4.8178592793984425,0,Lost/Hibernating
13877,86,1,117.24,4.465908118654584,0.6931471805599453,4.772716457199891,0,Lost/Hibernating
13878,55,1,1281.53,4.02535169073515,0.6931471805599453,7.156589968584206,1,Loyal Customers
13880,21,13,3219.77,3.091042453358316,2.6390573296152584,8.077375740386112,3,Champions
13881,4,20,17159.52,1.6094379124341003,3.044522437723423,9.75036667561313,3,Champions
13882,3,5,1191.13,1.3862943611198906,1.791759469228055,7.083496902081326,3,Champions
13883,11,5,2674.48,2.4849066497880004,1.791759469228055,7.891884082485146,3,Champions
13884,7,5,787.6,2.0794415416798357,1.791759469228055,6.670259221443527,2,At-Risk
13885,189,2,506.8,5.247024072160486,1.0986122886681098,6.230087669270578,0,Lost/Hibernating
13886,71,1,243.56,4.276666119016055,0.6931471805599453,5.499460677582579,0,Lost/Hibernating
13887,204,1,349.55,5.3230099791384085,0.6931471805599453,5.859503349652977,0,Lost/Hibernating
13888,120,2,605.63,4.795790545596741,1.0986122886681098,6.407919050015748,0,Lost/Hibernating
13889,93,1,416.90000000000003,4.543294782270004,0.6931471805599453,6.03524216945387,0,Lost/Hibernating
13890,1,10,1883.8100000000002,0.6931471805599453,2.3978952727983707,7.54158229904591,3,Champions
13892,27,4,632.97,3.332204510175204,1.6094379124341003,6.4520016347056774,1,Loyal Customers
13893,298,1,821.1,5.700443573390687,0.6931471805599453,6.711862042158088,0,Lost/Hibernating
13894,24,3,564.62,3.2188758248682006,1.3862943611198906,6.337922474636114,2,At-Risk
13895,28,4,2593.07,3.367295829986474,1.6094379124341003,7.860983349863101,1,Loyal Customers
13897,50,1,311.16,3.9318256327243257,0.6931471805599453,5.743515876874802,0,Lost/Hibernating
13898,326,1,155.93,5.7899601708972535,0.6931471805599453,5.055799846050629,0,Lost/Hibernating
13899,16,2,388.52,2.833213344056216,1.0986122886681098,5.9649152118744455,2,At-Risk
13900,183,3,740.95,5.214935757608986,1.3862943611198906,6.609281855452135,1,Loyal Customers
13901,72,5,2867.2,4.290459441148391,1.791759469228055,7.961439934295112,1,Loyal Customers
13904,37,2,332.64,3.6375861597263857,1.0986122886681098,5.810062567373411,2,At-Risk
13908,80,4,2369.55,4.394449154672439,1.6094379124341003,7.770877274716226,1,Loyal Customers
13911,57,9,2580.91,4.060443010546419,2.302585092994046,7.856284714098846,1,Loyal Customers
13914,12,2,626.45,2.5649493574615367,1.0986122886681098,6.441663986556317,2,At-Risk
13917,50,2,272.04,3.9318256327243257,1.0986122886681098,5.609618304598452,2,At-Risk
13918,50,2,1212.8400000000001,3.9318256327243257,1.0986122886681098,7.101544167216986,1,Loyal Customers
13919,59,2,384.81,4.0943445622221,1.0986122886681098,5.955345020301596,0,Lost/Hibernating
13922,352,1,172.25,5.8664680569332965,0.6931471805599453,5.1547356380700124,0,Lost/Hibernating
13923,54,1,351.13,4.007333185232471,0.6931471805599453,5.864000425598742,0,Lost/Hibernating
13924,2,6,1838.8500000000001,1.0986122886681098,1.9459101490553132,7.517439325540823,3,Champions
13925,93,4,678.25,4.543294782270004,1.6094379124341003,6.520989248306457,1,Loyal Customers
13926,23,1,223.85000000000002,3.1780538303479458,0.6931471805599453,5.415433513216716,2,At-Risk
13927,75,1,348.99,4.330733340286331,0.6931471805599453,5.857904582646717,0,Lost/Hibernating
13928,11,4,464.57,2.4849066497880004,1.6094379124341003,6.143262461351643,2,At-Risk
13929,169,2,842.65,5.135798437050262,1.0986122886681098,6.737737716644347,1,Loyal Customers
13930,58,2,337.34,4.07753744390572,1.0986122886681098,5.824051307047146,0,Lost/Hibernating
13931,96,2,1237.53,4.574710978503383,1.0986122886681098,7.121680471486267,1,Loyal Customers
13932,295,1,307.4,5.69035945432406,0.6931471805599453,5.731397641689174,0,Lost/Hibernating
13933,109,2,608.7900000000001,4.700480365792417,1.0986122886681098,6.413114635600407,0,Lost/Hibernating
13934,264,1,922.1,5.579729825986222,0.6931471805599453,6.8277375709961055,0,Lost/Hibernating
13936,180,1,376.58,5.198497031265826,0.6931471805599453,5.933782466766897,0,Lost/Hibernating
13937,169,1,158.85,5.135798437050262,0.6931471805599453,5.074235875505851,0,Lost/Hibernating
13938,35,1,71.66,3.58351893845611,0.6931471805599453,4.2857910267930555,0,Lost/Hibernating
13939,23,3,568.55,3.1780538303479458,1.3862943611198906,6.344846575345921,2,At-Risk
13940,17,4,839.14,2.8903717578961645,1.6094379124341003,6.73356854461668,1,Loyal Customers
13941,22,5,5112.96,3.1354942159291497,1.791759469228055,8.539729334154528,3,Champions
13946,79,3,561.5699999999999,4.382026634673881,1.3862943611198906,6.332515570780452,1,Loyal Customers
13947,65,1,90.6,4.189654742026425,0.6931471805599453,4.517431271680085,0,Lost/Hibernating
13948,361,1,102.0,5.8916442118257715,0.6931471805599453,4.634728988229636,0,Lost/Hibernating
13949,3,6,2427.32,1.3862943611198906,1.9459101490553132,7.794954939211736,3,Champions
13950,11,4,745.06,2.4849066497880004,1.6094379124341003,6.61480602592395,2,At-Risk
13951,176,3,674.45,5.176149732573829,1.3862943611198906,6.5153791354156905,1,Loyal Customers
13952,218,2,3251.071,5.389071729816501,1.0986122886681098,8.087047303147697,1,Loyal Customers
13953,7,7,3515.68,2.0794415416798357,2.0794415416798357,8.16527264169811,3,Champions
13954,2,2,439.92,1.0986122886681098,1.0986122886681098,6.088863453095115,2,At-Risk
13955,154,2,322.96,5.043425116919247,1.0986122886681098,5.780620051380789,0,Lost/Hibernating
13956,5,5,1026.42,1.791759469228055,1.791759469228055,6.934806084458451,3,Champions
13959,79,3,598.2,4.382026634673881,1.3862943611198906,6.3955954322030095,1,Loyal Customers
13960,21,2,230.22,3.091042453358316,1.0986122886681098,5.443369638247176,2,At-Risk
13962,22,2,169.55,3.1354942159291497,1.0986122886681098,5.139028508864655,2,At-Risk
13963,308,4,664.54,5.733341276897746,1.6094379124341003,6.500598741212994,1,Loyal Customers
13967,146,1,80.7,4.990432586778736,0.6931471805599453,4.403054001865957,0,Lost/Hibernating
13969,7,18,9053.94,2.0794415416798357,2.9444389791664403,9.111065744122175,3,Champions
13971,19,8,2758.26,2.995732273553991,2.1972245773362196,7.922717806819661,3,Champions
13972,71,2,190.25,4.276666119016055,1.0986122886681098,5.253581472706645,0,Lost/Hibernating
13973,287,1,264.7,5.662960480135946,0.6931471805599453,5.582367852765768,0,Lost/Hibernating
13974,49,1,413.59000000000003,3.912023005428146,0.6931471805599453,6.027290080077415,0,Lost/Hibernating
13975,31,6,2526.28,3.4657359027997265,1.9459101490553132,7.834898904574059,1,Loyal Customers
13976,207,1,357.98,5.337538079701318,0.6931471805599453,5.8832666766299955,0,Lost/Hibernating
13978,15,2,196.79000000000002,2.772588722239781,1.0986122886681098,5.287205861793318,2,At-Risk
13979,73,1,869.87,4.30406509320417,0.6931471805599453,6.769492711981713,0,Lost/Hibernating
13980,60,1,200.14,4.110873864173311,0.6931471805599453,5.304001183016334,0,Lost/Hibernating
13982,39,4,1871.81,3.6888794541139363,1.6094379124341003,7.535195255760907,1,Loyal Customers
13983,30,12,2603.43,3.4339872044851463,2.5649493574615367,7.864969120264265,3,Champions
13984,27,5,920.51,3.332204510175204,1.791759469228055,6.8260136289229445,1,Loyal Customers
13985,4,15,7060.13,1.6094379124341003,2.772588722239781,8.862360374336811,3,Champions
13986,17,1,320.46,2.8903717578961645,0.6931471805599453,5.7728731191409945,2,At-Risk
13988,20,6,4147.96,3.044522437723423,1.9459101490553132,8.330612979409075,3,Champions
13989,66,2,1266.08,4.204692619390966,1.0986122886681098,7.144470319606423,1,Loyal Customers
13990,213,1,311.3,5.365976015021851,0.6931471805599453,5.7439642642890325,0,Lost/Hibernating
13991,12,6,855.97,2.5649493574615367,1.9459101490553132,6.753402912150755,3,Champions
13992,30,1,76.8,3.4339872044851463,0.6931471805599453,4.354141431184346,2,At-Risk
13993,43,9,3466.36,3.784189633918261,2.302585092994046,8.151148776464021,3,Champions
13994,4,6,2313.14,1.6094379124341003,1.9459101490553132,7.746793407219949,3,Champions
13995,15,5,1393.69,2.772588722239781,1.791759469228055,7.240427447338227,1,Loyal Customers
13999,10,12,3901.81,2.3978952727983707,2.5649493574615367,8.269452085493503,3,Champions
14000,211,1,635.66,5.356586274672012,0.6931471805599453,6.456235761113554,0,Lost/Hibernating
14001,46,3,2043.0800000000002,3.8501476017100584,1.3862943611198906,7.622703089500935,1,Loyal Customers
14002,134,2,529.73,4.90527477843843,1.0986122886681098,6.274253417348632,0,Lost/Hibernating
14004,43,7,4582.64,3.784189633918261,2.0794415416798357,8.430248721279204,3,Champions
14005,10,5,2874.72,2.3978952727983707,1.791759469228055,7.964058356660503,3,Champions
14006,116,3,962.19,4.762173934797756,1.3862943611198906,6.870250692440862,1,Loyal Customers
14009,198,2,695.61,5.293304824724492,1.0986122886681098,6.546225713269575,0,Lost/Hibernating
14012,278,1,328.8,5.631211781821365,0.6931471805599453,5.7984864101254985,0,Lost/Hibernating
14013,110,3,473.02,4.709530201312334,1.3862943611198906,6.161249514897758,1,Loyal Customers
14014,77,1,505.18,4.356708826689592,0.6931471805599453,6.226892337255411,0,Lost/Hibernating
14015,53,1,917.34,3.9889840465642745,0.6931471805599453,6.8225676924206855,2,At-Risk
14016,162,4,4341.21,5.093750200806762,1.6094379124341003,8.376138714077541,1,Loyal Customers
14019,47,3,1421.61,3.871201010907891,1.3862943611198906,7.260248491657529,1,Loyal Customers
14020,17,2,642.8,2.8903717578961645,1.0986122886681098,6.467388118864708,2,At-Risk
14021,155,3,631.9,5.049856007249537,1.3862943611198906,6.45031243178126,1,Loyal Customers
14022,225,1,440.0,5.420534999272286,0.6931471805599453,6.089044875446846,0,Lost/Hibernating
14023,7,2,584.07,2.0794415416798357,1.0986122886681098,6.371731498193053,2,At-Risk
14024,122,2,327.7,4.812184355372417,1.0986122886681098,5.795145480670174,0,Lost/Hibernating
14027,61,1,104.82,4.127134385045092,0.6931471805599453,4.661739537475985,0,Lost/Hibernating
14029,63,2,467.66,4.1588830833596715,1.0986122886681098,6.149877558850261,0,Lost/Hibernating
14030,18,8,2360.09,2.9444389791664403,2.1972245773362196,7.766878655799901,3,Champions
14031,7,19,17286.86,2.0794415416798357,2.995732273553991,9.757759800051202,3,Champions
14032,2,11,2975.59,1.0986122886681098,2.4849066497880004,7.998533628991687,3,Champions
14034,22,3,651.8199999999999,3.1354942159291497,1.3862943611198906,6.481301440435488,2,At-Risk
14035,29,5,1428.02,3.4011973816621555,1.791759469228055,7.264744173633186,1,Loyal Customers
14036,285,1,626.65,5.655991810819852,0.6931471805599453,6.441982686264217,0,Lost/Hibernating
14037,176,2,147.20000000000002,5.176149732573829,1.0986122886681098,4.998562712861987,0,Lost/Hibernating
14038,78,3,1560.38,4.3694478524670215,1.3862943611198906,7.353325324586606,1,Loyal Customers
14039,33,1,152.2,3.5263605246161616,0.6931471805599453,5.0317442573064906,2,At-Risk
14040,41,12,3614.92,3.7376696182833684,2.5649493574615367,8.193101597373525,3,Champions
14041,266,1,141.41,5.58724865840025,0.6931471805599453,4.958710221231336,0,Lost/Hibernating
